name,character_id,skill_name,skill_type,attack_name,level,raw_value,total_motion_value,damage_type
Taoqi,6001,Concealed Edge,Normal Attack,Stage 2 DMG,10,84.84%,0.8484,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Stage 3 DMG,1,56%,0.56,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Stage 3 DMG,2,60.6%,0.606,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Stage 3 DMG,3,65.19%,0.6519,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Stage 3 DMG,4,71.62%,0.7162,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Stage 3 DMG,5,76.21%,0.7621,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Stage 3 DMG,6,81.49%,0.8149,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Stage 3 DMG,7,88.84%,0.8884,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Stage 3 DMG,8,96.18%,0.9618,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Stage 3 DMG,9,103.53%,1.0353,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Stage 3 DMG,10,111.34%,1.1134,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Stage 4 DMG,1,136%,1.36,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Stage 4 DMG,2,147.16%,1.4716,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Stage 4 DMG,3,158.31%,1.5831,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Stage 4 DMG,4,173.92%,1.7392,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Stage 4 DMG,5,185.07%,1.8507,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Stage 4 DMG,6,197.9%,1.979,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Stage 4 DMG,7,215.74%,2.1574,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Stage 4 DMG,8,233.58%,2.3358,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Stage 4 DMG,9,251.43%,2.5143,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Stage 4 DMG,10,270.39%,2.7039,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Heavy Attack DMG,1,110.84%,1.1084,"[""Heavy Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Heavy Attack DMG,2,119.93%,1.1993,"[""Heavy Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Heavy Attack DMG,3,129.02%,1.2902,"[""Heavy Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Heavy Attack DMG,4,141.75%,1.4175,"[""Heavy Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Heavy Attack DMG,5,150.84%,1.5084,"[""Heavy Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Heavy Attack DMG,6,161.29%,1.6129,"[""Heavy Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Heavy Attack DMG,7,175.83%,1.7583,"[""Heavy Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Heavy Attack DMG,8,190.37%,1.9037,"[""Heavy Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Heavy Attack DMG,9,204.91%,2.0491,"[""Heavy Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Heavy Attack DMG,10,220.37%,2.2037,"[""Heavy Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Heavy Attack DMG Reduction,1,35%,0.35,"[""Heavy Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Heavy Attack DMG Reduction,2,35%,0.35,"[""Heavy Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Heavy Attack DMG Reduction,3,35%,0.35,"[""Heavy Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Heavy Attack DMG Reduction,4,35%,0.35,"[""Heavy Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Heavy Attack DMG Reduction,5,35%,0.35,"[""Heavy Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Heavy Attack DMG Reduction,6,35%,0.35,"[""Heavy Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Heavy Attack DMG Reduction,7,35%,0.35,"[""Heavy Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Heavy Attack DMG Reduction,8,35%,0.35,"[""Heavy Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Heavy Attack DMG Reduction,9,35%,0.35,"[""Heavy Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Heavy Attack DMG Reduction,10,35%,0.35,"[""Heavy Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Strategic Parry Damage,1,39.59%,0.3959,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Strategic Parry Damage,2,42.84%,0.4284,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Strategic Parry Damage,3,46.08%,0.4608,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Strategic Parry Damage,4,50.63%,0.5063,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Strategic Parry Damage,5,53.87%,0.5387,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Strategic Parry Damage,6,57.61%,0.5761,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Strategic Parry Damage,7,62.8%,0.628,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Strategic Parry Damage,8,67.99%,0.6799,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Strategic Parry Damage,9,73.19%,0.7319,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Strategic Parry Damage,10,78.7%,0.787,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Mid-air Attack DMG,1,62%,0.62,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Mid-air Attack DMG,2,67.09%,0.6709,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Mid-air Attack DMG,3,72.17%,0.7217,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Mid-air Attack DMG,4,79.29%,0.7929,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Mid-air Attack DMG,5,84.37%,0.8437,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Mid-air Attack DMG,6,90.22%,0.9022,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Mid-air Attack DMG,7,98.36%,0.9836,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Mid-air Attack DMG,8,106.49%,1.0649,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Mid-air Attack DMG,9,114.62%,1.1462,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Mid-air Attack DMG,10,123.27%,1.2327,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Dodge Counter DMG,1,125%,1.25,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Dodge Counter DMG,2,135.25%,1.3525,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Dodge Counter DMG,3,145.5%,1.455,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Dodge Counter DMG,4,159.85%,1.5985,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Dodge Counter DMG,5,170.1%,1.701,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Dodge Counter DMG,6,181.89%,1.8189,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Dodge Counter DMG,7,198.29%,1.9829,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Dodge Counter DMG,8,214.69%,2.1469,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Dodge Counter DMG,9,231.09%,2.3109,"[""Basic Attack Damage""]"
Taoqi,6001,Concealed Edge,Normal Attack,Dodge Counter DMG,10,248.52%,2.4852,"[""Basic Attack Damage""]"
Taoqi,6001,Fortified Defense,Resonance Skill,Skill DMG,1,67.86%,0.6786,"[""Skill Damage""]"
Taoqi,6001,Fortified Defense,Resonance Skill,Skill DMG,2,73.43%,0.7343,"[""Skill Damage""]"
Taoqi,6001,Fortified Defense,Resonance Skill,Skill DMG,3,78.99%,0.7899,"[""Skill Damage""]"
Taoqi,6001,Fortified Defense,Resonance Skill,Skill DMG,4,86.78%,0.8678,"[""Skill Damage""]"
Taoqi,6001,Fortified Defense,Resonance Skill,Skill DMG,5,92.35%,0.9235,"[""Skill Damage""]"
Taoqi,6001,Fortified Defense,Resonance Skill,Skill DMG,6,98.75%,0.9875,"[""Skill Damage""]"
Taoqi,6001,Fortified Defense,Resonance Skill,Skill DMG,7,107.65%,1.0765,"[""Skill Damage""]"
Taoqi,6001,Fortified Defense,Resonance Skill,Skill DMG,8,116.55%,1.1655,"[""Skill Damage""]"
Taoqi,6001,Fortified Defense,Resonance Skill,Skill DMG,9,125.46%,1.2546,"[""Skill Damage""]"
Taoqi,6001,Fortified Defense,Resonance Skill,Skill DMG,10,134.92%,1.3492,"[""Skill Damage""]"
Taoqi,6001,Fortified Defense,Resonance Skill,HP recovery,1,950+45.00%,0.45,
Taoqi,6001,Fortified Defense,Resonance Skill,HP recovery,2,1064+46.80%,0.468,
Taoqi,6001,Fortified Defense,Resonance Skill,HP recovery,3,1187+48.60%,0.486,
Taoqi,6001,Fortified Defense,Resonance Skill,HP recovery,4,1330+51.30%,0.513,
Taoqi,6001,Fortified Defense,Resonance Skill,HP recovery,5,1501+54.90%,0.549,
Taoqi,6001,Fortified Defense,Resonance Skill,HP recovery,6,1662+58.50%,0.585,
Taoqi,6001,Fortified Defense,Resonance Skill,HP recovery,7,1691+65.25%,0.6525,
Taoqi,6001,Fortified Defense,Resonance Skill,HP recovery,8,1729+72.90%,0.729,
Taoqi,6001,Fortified Defense,Resonance Skill,HP recovery,9,1757+81.00%,0.81,
Taoqi,6001,Fortified Defense,Resonance Skill,HP recovery,10,1805+94.50%,0.945,
Taoqi,6001,Unmovable,Resonance Liberation,Ultimate DMG,1,226.2%,2.262,"[""Liberation Damage""]"
Taoqi,6001,Unmovable,Resonance Liberation,Ultimate DMG,2,244.75%,2.4475,"[""Liberation Damage""]"
Taoqi,6001,Unmovable,Resonance Liberation,Ultimate DMG,3,263.3%,2.633,"[""Liberation Damage""]"
Taoqi,6001,Unmovable,Resonance Liberation,Ultimate DMG,4,289.27%,2.8927,"[""Liberation Damage""]"
Taoqi,6001,Unmovable,Resonance Liberation,Ultimate DMG,5,307.82%,3.0782,"[""Liberation Damage""]"
Taoqi,6001,Unmovable,Resonance Liberation,Ultimate DMG,6,329.15%,3.2915,"[""Liberation Damage""]"
Taoqi,6001,Unmovable,Resonance Liberation,Ultimate DMG,7,358.83%,3.5883,"[""Liberation Damage""]"
Taoqi,6001,Unmovable,Resonance Liberation,Ultimate DMG,8,388.5%,3.885,"[""Liberation Damage""]"
Taoqi,6001,Unmovable,Resonance Liberation,Ultimate DMG,9,418.18%,4.1818,"[""Liberation Damage""]"
Taoqi,6001,Unmovable,Resonance Liberation,Ultimate DMG,10,449.71%,4.4971,"[""Liberation Damage""]"
Taoqi,6001,Defense Formation,Intro Skill,Intro DMG,1,105%,1.05,"[""Intro Damage""]"
Taoqi,6001,Defense Formation,Intro Skill,Intro DMG,2,113.61%,1.1361,"[""Intro Damage""]"
Taoqi,6001,Defense Formation,Intro Skill,Intro DMG,3,122.22%,1.2222,"[""Intro Damage""]"
Taoqi,6001,Defense Formation,Intro Skill,Intro DMG,4,134.28%,1.3428,"[""Intro Damage""]"
Taoqi,6001,Defense Formation,Intro Skill,Intro DMG,5,142.89%,1.4289,"[""Intro Damage""]"
Taoqi,6001,Defense Formation,Intro Skill,Intro DMG,6,152.79%,1.5279,"[""Intro Damage""]"
Taoqi,6001,Defense Formation,Intro Skill,Intro DMG,7,166.57%,1.6657,"[""Intro Damage""]"
Taoqi,6001,Defense Formation,Intro Skill,Intro DMG,8,180.34%,1.8034,"[""Intro Damage""]"
Taoqi,6001,Defense Formation,Intro Skill,Intro DMG,9,194.12%,1.9412,"[""Intro Damage""]"
Taoqi,6001,Defense Formation,Intro Skill,Intro DMG,10,208.76%,2.0876,"[""Intro Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 1 DMG,1,43.36%,0.4336,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 1 DMG,2,46.92%,0.4692,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 1 DMG,3,50.47%,0.5047,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 1 DMG,4,55.45%,0.5545,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 1 DMG,5,59%,0.59,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 1 DMG,6,63.09%,0.6309,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 1 DMG,7,68.78%,0.6878,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 1 DMG,8,74.47%,0.7447,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 1 DMG,9,80.16%,0.8016,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 1 DMG,10,86.2%,0.862,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 2 DMG,1,55.8%,0.558,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 2 DMG,2,60.38%,0.6038,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 2 DMG,3,64.95%,0.6495,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 2 DMG,4,71.36%,0.7136,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 2 DMG,5,75.93%,0.7593,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 2 DMG,6,81.19%,0.8119,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 2 DMG,7,88.51%,0.8851,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 2 DMG,8,95.83%,0.9583,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 2 DMG,9,103.16%,1.0316,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 2 DMG,10,110.93%,1.1093,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 3 DMG,1,73.14%,0.7314,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 3 DMG,2,79.14%,0.7914,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 3 DMG,3,85.14%,0.8514,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 3 DMG,4,93.53%,0.9353,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 3 DMG,5,99.53%,0.9953,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 3 DMG,6,106.43%,1.0643,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 3 DMG,7,116.02%,1.1602,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 3 DMG,8,125.62%,1.2562,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 3 DMG,9,135.22%,1.3522,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 3 DMG,10,145.41%,1.4541,"[""Basic Attack Damage""]"
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 1 Shield,1,300+11.25%,0.1125,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 1 Shield,2,336+11.7%,0.117,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 1 Shield,3,375+12.15%,0.1215,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 1 Shield,4,420+12.82%,0.1282,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 1 Shield,5,474+13.72%,0.1372,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 1 Shield,6,525+14.62%,0.1462,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 1 Shield,7,534+16.31%,0.1631,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 1 Shield,8,546+18.22%,0.1822,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 1 Shield,9,555+20.25%,0.2025,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 1 Shield,10,570+23.62%,0.2362,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 2 Shield,1,450+16.87%,0.1687,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 2 Shield,2,504+17.55%,0.1755,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 2 Shield,3,562+18.22%,0.1822,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 2 Shield,4,630+19.23%,0.1923,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 2 Shield,5,711+20.58%,0.2058,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 2 Shield,6,787+21.93%,0.2193,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 2 Shield,7,801+24.46%,0.2446,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 2 Shield,8,819+27.33%,0.2733,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 2 Shield,9,832+30.37%,0.3037,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 2 Shield,10,855+35.43%,0.3543,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 3 Shield,1,750+28.12%,0.2812,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 3 Shield,2,840+29.25%,0.2925,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 3 Shield,3,937+30.37%,0.3037,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 3 Shield,4,1050+32.06%,0.3206,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 3 Shield,5,1185+34.31%,0.3431,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 3 Shield,6,1312+36.56%,0.3656,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 3 Shield,7,1335+40.78%,0.4078,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 3 Shield,8,1365+45.56%,0.4556,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 3 Shield,9,1387+50.62%,0.5062,
Taoqi,6001,Power Shift,Forte Circuit,Timed Counters Stage 3 Shield,10,1425+59.06%,0.5906,
Verina,5003,Cultivation,Normal Attack,Stage 1 DMG,1,19.04%,0.1904,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 1 DMG,2,20.61%,0.2061,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 1 DMG,3,22.17%,0.2217,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 1 DMG,4,24.35%,0.2435,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 1 DMG,5,25.91%,0.2591,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 1 DMG,6,27.71%,0.2771,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 1 DMG,7,30.21%,0.3021,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 1 DMG,8,32.70%,0.327,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 1 DMG,9,35.20%,0.352,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 1 DMG,10,37.86%,0.3786,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 2 DMG,1,25.73%,0.2573,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 2 DMG,2,27.84%,0.2784,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 2 DMG,3,29.95%,0.2995,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 2 DMG,4,32.91%,0.3291,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 2 DMG,5,35.02%,0.3502,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 2 DMG,6,37.44%,0.3744,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 2 DMG,7,40.82%,0.4082,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 2 DMG,8,44.19%,0.4419,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 2 DMG,9,47.57%,0.4757,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 2 DMG,10,51.16%,0.5116,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 3 DMG,1,12.87%*2,0.2574,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 3 DMG,2,13.92%*2,0.2784,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 3 DMG,3,14.98%*2,0.2996,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 3 DMG,4,16.46%*2,0.3292,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 3 DMG,5,17.51%*2,0.3502,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 3 DMG,6,18.72%*2,0.3744,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 3 DMG,7,20.41%*2,0.4082,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 3 DMG,8,22.10%*2,0.442,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 3 DMG,9,23.79%*2,0.4758,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 3 DMG,10,25.58%*2,0.5116,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 4 DMG,1,33.86%,0.3386,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 4 DMG,2,36.64%,0.3664,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 4 DMG,3,39.42%,0.3942,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 4 DMG,4,43.30%,0.433,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 4 DMG,5,46.08%,0.4608,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 4 DMG,6,49.27%,0.4927,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 4 DMG,7,53.72%,0.5372,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 4 DMG,8,58.16%,0.5816,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 4 DMG,9,62.60%,0.626,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 4 DMG,10,67.32%,0.6732,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 5 DMG,1,36.03%,0.3603,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 5 DMG,2,38.98%,0.3898,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 5 DMG,3,41.93%,0.4193,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 5 DMG,4,46.07%,0.4607,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 5 DMG,5,49.02%,0.4902,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 5 DMG,6,52.42%,0.5242,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 5 DMG,7,57.14%,0.5714,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 5 DMG,8,61.87%,0.6187,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 5 DMG,9,66.60%,0.666,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Stage 5 DMG,10,71.62%,0.7162,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Heavy Attack DMG,1,50.00%,0.5,"[""Heavy Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Heavy Attack DMG,2,54.10%,0.541,"[""Heavy Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Heavy Attack DMG,3,58.20%,0.582,"[""Heavy Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Heavy Attack DMG,4,63.94%,0.6394,"[""Heavy Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Heavy Attack DMG,5,68.04%,0.6804,"[""Heavy Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Heavy Attack DMG,6,72.76%,0.7276,"[""Heavy Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Heavy Attack DMG,7,79.32%,0.7932,"[""Heavy Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Heavy Attack DMG,8,85.88%,0.8588,"[""Heavy Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Heavy Attack DMG,9,92.44%,0.9244,"[""Heavy Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Heavy Attack DMG,10,99.41%,0.9941,"[""Heavy Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Mid-air Attack Stage 1 DMG,1,28.35%,0.2835,"[""Basic Attack Damage""]"
Verina,5003,Cultivation,Normal Attack,Mid-air Attack Stage 1 DMG,2,30.68%,0.3068,"[""Basic Attack Damage""]"
